Year,Province,Division,District,VehicleType,Count
2021,Punjab,Bahawalpur,R.Y.Khan,Tractors,27690.0
2021,Punjab,Bahawalpur,R.Y.Khan,Other Vehicles,65.0
2021,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,5723.0
2021,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,584173.0
2021,Punjab,D.G.Khan,D.G.Khan,Trucks,774.0
2021,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,1896.0
2021,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,987.0
2021,Punjab,D.G.Khan,D.G.Khan,Taxis,1530.0
2021,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,654.0
2021,Punjab,D.G.Khan,D.G.Khan,Tractors,26710.0
2021,Punjab,D.G.Khan,D.G.Khan,Other Vehicles,59.0
2021,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,1595.0
2021,Punjab,D.G.Khan,Layyah,Motor Cycles/Scooters,194016.0
2021,Punjab,D.G.Khan,Layyah,Trucks,110.0
2021,Punjab,D.G.Khan,Layyah,Pickups/Delivery Vans,593.0
2021,Punjab,D.G.Khan,Layyah,Mini Buses/Buses/Flying/Luxury Coaches,277.0
2021,Punjab,D.G.Khan,Layyah,Taxis,134.0
2021,Punjab,D.G.Khan,Layyah,Auto Rickshaws,10893.0
2021,Punjab,D.G.Khan,Layyah,Tractors,13667.0
2021,Punjab,D.G.Khan,Layyah,Other Vehicles,32.0
2021,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,2033.0
2021,Punjab,D.G.Khan,Muzaffargarh,Motor Cycles/Scooters,159368.0
2021,Punjab,D.G.Khan,Muzaffargarh,Trucks,524.0
2021,Punjab,D.G.Khan,Muzaffargarh,Pickups/Delivery Vans,592.0
2021,Punjab,D.G.Khan,Muzaffargarh,Mini Buses/Buses/Flying/Luxury Coaches,213.0
2021,Punjab,D.G.Khan,Muzaffargarh,Taxis,136.0
2021,Punjab,D.G.Khan,Muzaffargarh,Auto Rickshaws,755.0
2021,Punjab,D.G.Khan,Muzaffargarh,Tractors,11193.0
2021,Punjab,D.G.Khan,Muzaffargarh,Other Vehicles,34.0
2021,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,591.0
2021,Punjab,D.G.Khan,Rajanpur,Motor Cycles/Scooters,30639.0
2021,Punjab,D.G.Khan,Rajanpur,Trucks,37.0
2021,Punjab,D.G.Khan,Rajanpur,Pickups/Delivery Vans,343.0
2021,Punjab,D.G.Khan,Rajanpur,Mini Buses/Buses/Flying/Luxury Coaches,99.0
2021,Punjab,D.G.Khan,Rajanpur,Taxis,191.0
2021,Punjab,D.G.Khan,Rajanpur,Auto Rickshaws,4.0
2021,Punjab,D.G.Khan,Rajanpur,Tractors,3947.0
2021,Punjab,D.G.Khan,Rajanpur,Other Vehicles,22.0
2021,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,75579.0
2021,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,1488684.0
2021,Punjab,Faisalabad,Faisalabad,Trucks,5788.0
2021,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,17038.0
2021,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,3527.0
2021,Punjab,Faisalabad,Faisalabad,Taxis,5055.0
2021,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,23568.0
2021,Punjab,Faisalabad,Faisalabad,Tractors,13850.0
2021,Punjab,Faisalabad,Faisalabad,Other Vehicles,168.0
2021,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,587.0
2021,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,95057.0
2021,Punjab,Faisalabad,Chiniot,Trucks,61.0
2021,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,1270.0
2021,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,29.0
2021,Punjab,Faisalabad,Chiniot,Taxis,10.0
2021,Punjab,Faisalabad,Chiniot,Auto Rickshaws,15373.0
2021,Punjab,Faisalabad,Chiniot,Tractors,1613.0
2021,Punjab,Faisalabad,Chiniot,Other Vehicles,13.0
2021,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,2491.0
2021,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,246493.0
2021,Punjab,Faisalabad,Jhang,Trucks,1186.0
2021,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,1302.0
2021,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,937.0
2021,Punjab,Faisalabad,Jhang,Taxis,435.0
2021,Punjab,Faisalabad,Jhang,Auto Rickshaws,20243.0
2021,Punjab,Faisalabad,Jhang,Tractors,12528.0
2021,Punjab,Faisalabad,Jhang,Other Vehicles,23.0
2021,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,1467.0
2021,Punjab,Faisalabad,T.T.Singh,Motor Cycles/Scooters,230233.0
2021,Punjab,Faisalabad,T.T.Singh,Trucks,105.0
2021,Punjab,Faisalabad,T.T.Singh,Pickups/Delivery Vans,555.0
2021,Punjab,Faisalabad,T.T.Singh,Mini Buses/Buses/Flying/Luxury Coaches,190.0
2021,Punjab,Faisalabad,T.T.Singh,Taxis,125.0
2021,Punjab,Faisalabad,T.T.Singh,Auto Rickshaws,401.0
2021,Punjab,Faisalabad,T.T.Singh,Tractors,12972.0
2021,Punjab,Faisalabad,T.T.Singh,Other Vehicles,17.0
2021,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,19295.0
2021,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,876284.0
2021,Punjab,Gujranwala,Gujranwala,Trucks,1464.0
2021,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,8030.0
2021,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,1737.0
2021,Punjab,Gujranwala,Gujranwala,Taxis,3441.0
2021,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,15164.0
2021,Punjab,Gujranwala,Gujranwala,Tractors,19923.0
2021,Punjab,Gujranwala,Gujranwala,Other Vehicles,693.0
2021,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,5528.0
2021,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,477949.0
2021,Punjab,Gujranwala,Gujrat,Trucks,821.0
2021,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,3494.0
2021,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,998.0
2021,Punjab,Gujranwala,Gujrat,Taxis,442.0
2021,Punjab,Gujranwala,Gujrat,Auto Rickshaws,12187.0
2021,Punjab,Gujranwala,Gujrat,Tractors,10585.0
2021,Punjab,Gujranwala,Gujrat,Other Vehicles,69.0
2021,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,1009.0
2021,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,122108.0
2021,Punjab,Gujranwala,Hafizabad,Trucks,108.0
2021,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,443.0
2021,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,218.0
2021,Punjab,Gujranwala,Hafizabad,Taxis,204.0
2021,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,331.0
2021,Punjab,Gujranwala,Hafizabad,Tractors,4379.0
2021,Punjab,Gujranwala,Hafizabad,Other Vehicles,9.0
2021,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,2170.0
2021,Punjab,Gujranwala,M.B.Din,Motor Cycles/Scooters,171199.0
2021,Punjab,Gujranwala,M.B.Din,Trucks,173.0
2021,Punjab,Gujranwala,M.B.Din,Pickups/Delivery Vans,1431.0
2021,Punjab,Gujranwala,M.B.Din,Mini Buses/Buses/Flying/Luxury Coaches,369.0
2021,Punjab,Gujranwala,M.B.Din,Taxis,220.0
2021,Punjab,Gujranwala,M.B.Din,Auto Rickshaws,3843.0
2021,Punjab,Gujranwala,M.B.Din,Tractors,7197.0
2021,Punjab,Gujranwala,M.B.Din,Other Vehicles,28.0
2021,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,389.0
2021,Punjab,Gujranwala,Narowal,Motor Cycles/Scooters,62741.0
2021,Punjab,Gujranwala,Narowal,Trucks,16.0
2021,Punjab,Gujranwala,Narowal,Pickups/Delivery Vans,327.0
2021,Punjab,Gujranwala,Narowal,Mini Buses/Buses/Flying/Luxury Coaches,44.0
2021,Punjab,Gujranwala,Narowal,Taxis,1.0
2021,Punjab,Gujranwala,Narowal,Auto Rickshaws,2651.0
2021,Punjab,Gujranwala,Narowal,Tractors,10879.0
2021,Punjab,Gujranwala,Narowal,Other Vehicles,17.0
2021,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,27569.0
2021,Punjab,Gujranwala,Sialkot,Motor Cycles/Scooters,703223.0
2021,Punjab,Gujranwala,Sialkot,Trucks,433.0
2021,Punjab,Gujranwala,Sialkot,Pickups/Delivery Vans,7602.0
2021,Punjab,Gujranwala,Sialkot,Mini Buses/Buses/Flying/Luxury Coaches,2038.0
2021,Punjab,Gujranwala,Sialkot,Taxis,449.0
2021,Punjab,Gujranwala,Sialkot,Auto Rickshaws,33709.0
2021,Punjab,Gujranwala,Sialkot,Tractors,12578.0
2021,Punjab,Gujranwala,Sialkot,Other Vehicles,62.0
2021,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,1499217.0
2021,Punjab,Lahore,Lahore,Motor Cycles/Scooters,4619091.0
2021,Punjab,Lahore,Lahore,Trucks,43807.0
2021,Punjab,Lahore,Lahore,Pickups/Delivery Vans,124299.0
2021,Punjab,Lahore,Lahore,Mini Buses/Buses/Flying/Luxury Coaches,64511.0
2021,Punjab,Lahore,Lahore,Taxis,27627.0
2021,Punjab,Lahore,Lahore,Auto Rickshaws,220210.0
2021,Punjab,Lahore,Lahore,Tractors,58965.0
2021,Punjab,Lahore,Lahore,Other Vehicles,5876.0
2021,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,889.0
2021,Punjab,Lahore,Kasur,Motor Cycles/Scooters,29939.0
2021,Punjab,Lahore,Kasur,Trucks,546.0
2021,Punjab,Lahore,Kasur,Pickups/Delivery Vans,1447.0
2021,Punjab,Lahore,Kasur,Mini Buses/Buses/Flying/Luxury Coaches,294.0
2021,Punjab,Lahore,Kasur,Taxis,274.0
2021,Punjab,Lahore,Kasur,Auto Rickshaws,414.0
2021,Punjab,Lahore,Kasur,Tractors,18488.0
2021,Punjab,Lahore,Kasur,Other Vehicles,31.0
2021,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,308.0
2021,Punjab,Lahore,Nankana Sahib,Motor Cycles/Scooters,37202.0
2021,Punjab,Lahore,Nankana Sahib,Trucks,23.0
2021,Punjab,Lahore,Nankana Sahib,Pickups/Delivery Vans,126.0
2021,Punjab,Lahore,Nankana Sahib,Mini Buses/Buses/Flying/Luxury Coaches,31.0
2021,Punjab,Lahore,Nankana Sahib,Taxis,1.0
2021,Punjab,Lahore,Nankana Sahib,Auto Rickshaws,47.0
2021,Punjab,Lahore,Nankana Sahib,Tractors,2154.0
2021,Punjab,Lahore,Nankana Sahib,Other Vehicles,18.0
2021,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,2194.0
2021,Punjab,Lahore,Sheikhupura,Motor Cycles/Scooters,54019.0
2021,Punjab,Lahore,Sheikhupura,Trucks,1181.0
2021,Punjab,Lahore,Sheikhupura,Pickups/Delivery Vans,992.0
2021,Punjab,Lahore,Sheikhupura,Mini Buses/Buses/Flying/Luxury Coaches,483.0
2021,Punjab,Lahore,Sheikhupura,Taxis,342.0
2021,Punjab,Lahore,Sheikhupura,Auto Rickshaws,2084.0
2021,Punjab,Lahore,Sheikhupura,Tractors,13737.0
2021,Punjab,Lahore,Sheikhupura,Other Vehicles,45.0
2021,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,119656.0
2021,Punjab,Multan,Multan,Motor Cycles/Scooters,1366805.0
2021,Punjab,Multan,Multan,Trucks,6761.0
2021,Punjab,Multan,Multan,Pickups/Delivery Vans,21168.0
2021,Punjab,Multan,Multan,Mini Buses/Buses/Flying/Luxury Coaches,5746.0
2021,Punjab,Multan,Multan,Taxis,10699.0
2021,Punjab,Multan,Multan,Auto Rickshaws,22000.0
2021,Punjab,Multan,Multan,Tractors,20539.0
2021,Punjab,Multan,Multan,Other Vehicles,148.0
2021,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,2387.0
2021,Punjab,Multan,Khanewal,Motor Cycles/Scooters,281801.0
2021,Punjab,Multan,Khanewal,Trucks,89.0
2021,Punjab,Multan,Khanewal,Pickups/Delivery Vans,458.0
2021,Punjab,Multan,Khanewal,Mini Buses/Buses/Flying/Luxury Coaches,87.0
2021,Punjab,Multan,Khanewal,Taxis,367.0
2021,Punjab,Multan,Khanewal,Auto Rickshaws,590.0
2021,Punjab,Multan,Khanewal,Tractors,12170.0
2021,Punjab,Multan,Khanewal,Other Vehicles,17.0
2021,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,3048.0
2021,Punjab,Multan,Lodhran,Motor Cycles/Scooters,74128.0
2021,Punjab,Multan,Lodhran,Trucks,256.0
2021,Punjab,Multan,Lodhran,Pickups/Delivery Vans,566.0
2021,Punjab,Multan,Lodhran,Mini Buses/Buses/Flying/Luxury Coaches,174.0
2021,Punjab,Multan,Lodhran,Taxis,356.0
2021,Punjab,Multan,Lodhran,Auto Rickshaws,603.0
2021,Punjab,Multan,Lodhran,Tractors,7847.0
2021,Punjab,Multan,Lodhran,Other Vehicles,17.0
2021,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,4082.0
2021,Punjab,Multan,Vehari,Motor Cycles/Scooters,387482.0
2021,Punjab,Multan,Vehari,Trucks,197.0
2021,Punjab,Multan,Vehari,Pickups/Delivery Vans,649.0
2021,Punjab,Multan,Vehari,Mini Buses/Buses/Flying/Luxury Coaches,317.0
2021,Punjab,Multan,Vehari,Taxis,801.0
2021,Punjab,Multan,Vehari,Auto Rickshaws,479.0
2021,Punjab,Multan,Vehari,Tractors,18419.0
2021,Punjab,Multan,Vehari,Other Vehicles,8.0
2021,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,106604.0
2021,Punjab,Rawalpindi,Rawalpindi,Motor Cycles/Scooters,937612.0
2021,Punjab,Rawalpindi,Rawalpindi,Trucks,9225.0
2021,Punjab,Rawalpindi,Rawalpindi,Pickups/Delivery Vans,57237.0
2021,Punjab,Rawalpindi,Rawalpindi,Mini Buses/Buses/Flying/Luxury Coaches,14471.0
2021,Punjab,Rawalpindi,Rawalpindi,Taxis,8145.0
2021,Punjab,Rawalpindi,Rawalpindi,Auto Rickshaws,33061.0
2021,Punjab,Rawalpindi,Rawalpindi,Tractors,3928.0
2021,Punjab,Rawalpindi,Rawalpindi,Other Vehicles,475.0
2021,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,12741.0
2021,Punjab,Rawalpindi,Attock,Motor Cycles/Scooters,140325.0
2021,Punjab,Rawalpindi,Attock,Trucks,1093.0
2021,Punjab,Rawalpindi,Attock,Pickups/Delivery Vans,5460.0
2021,Punjab,Rawalpindi,Attock,Mini Buses/Buses/Flying/Luxury Coaches,2597.0
2021,Punjab,Rawalpindi,Attock,Taxis,487.0
2021,Punjab,Rawalpindi,Attock,Auto Rickshaws,22666.0
2021,Punjab,Rawalpindi,Attock,Tractors,11458.0
2021,Punjab,Rawalpindi,Attock,Other Vehicles,79.0
2021,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,1798.0
2021,Punjab,Rawalpindi,Chakwal,Motor Cycles/Scooters,160513.0
2021,Punjab,Rawalpindi,Chakwal,Trucks,128.0
2021,Punjab,Rawalpindi,Chakwal,Pickups/Delivery Vans,2200.0
2021,Punjab,Rawalpindi,Chakwal,Mini Buses/Buses/Flying/Luxury Coaches,542.0
2021,Punjab,Rawalpindi,Chakwal,Taxis,105.0
2021,Punjab,Rawalpindi,Chakwal,Auto Rickshaws,19322.0
2021,Punjab,Rawalpindi,Chakwal,Tractors,7978.0
2021,Punjab,Rawalpindi,Chakwal,Other Vehicles,28.0
2021,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,6617.0
2021,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,243516.0
2021,Punjab,Rawalpindi,Jhelum,Trucks,302.0
2021,Punjab,Rawalpindi,Jhelum,Pickups/Delivery Vans,2916.0
2021,Punjab,Rawalpindi,Jhelum,Mini Buses/Buses/Flying/Luxury Coaches,606.0
2021,Punjab,Rawalpindi,Jhelum,Taxis,294.0
2021,Punjab,Rawalpindi,Jhelum,Auto Rickshaws,20149.0
2021,Punjab,Rawalpindi,Jhelum,Tractors,5448.0
2021,Punjab,Rawalpindi,Jhelum,Other Vehicles,40.0
2021,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,9880.0
2021,Punjab,Sahiwal,Sahiwal,Motor Cycles/Scooters,446126.0
2021,Punjab,Sahiwal,Sahiwal,Trucks,1067.0
2021,Punjab,Sahiwal,Sahiwal,Pickups/Delivery Vans,2858.0
2021,Punjab,Sahiwal,Sahiwal,Mini Buses/Buses/Flying/Luxury Coaches,528.0
2021,Punjab,Sahiwal,Sahiwal,Taxis,1955.0
2021,Punjab,Sahiwal,Sahiwal,Auto Rickshaws,1101.0
2021,Punjab,Sahiwal,Sahiwal,Tractors,34900.0
2021,Punjab,Sahiwal,Sahiwal,Other Vehicles,40.0
2021,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,3059.0
2021,Punjab,Sahiwal,Okara,Motor Cycles/Scooters,337316.0
2021,Punjab,Sahiwal,Okara,Trucks,585.0
2021,Punjab,Sahiwal,Okara,Pickups/Delivery Vans,1478.0
2021,Punjab,Sahiwal,Okara,Mini Buses/Buses/Flying/Luxury Coaches,267.0
2021,Punjab,Sahiwal,Okara,Taxis,166.0
2021,Punjab,Sahiwal,Okara,Auto Rickshaws,3443.0
2021,Punjab,Sahiwal,Okara,Tractors,15293.0
2021,Punjab,Sahiwal,Okara,Other Vehicles,46.0
2021,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,1055.0
2021,Punjab,Sahiwal,Pakpattan,Motor Cycles/Scooters,124229.0
2021,Punjab,Sahiwal,Pakpattan,Trucks,38.0
2021,Punjab,Sahiwal,Pakpattan,Pickups/Delivery Vans,493.0
2021,Punjab,Sahiwal,Pakpattan,Mini Buses/Buses/Flying/Luxury Coaches,122.0
2021,Punjab,Sahiwal,Pakpattan,Taxis,9.0
2021,Punjab,Sahiwal,Pakpattan,Auto Rickshaws,250.0
2021,Punjab,Sahiwal,Pakpattan,Tractors,10841.0
2021,Punjab,Sahiwal,Pakpattan,Other Vehicles,23.0
2021,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,8445.0
2021,Punjab,Sargodha,Sargodha,Motor Cycles/Scooters,529643.0
2021,Punjab,Sargodha,Sargodha,Trucks,2758.0
2021,Punjab,Sargodha,Sargodha,Pickups/Delivery Vans,4298.0
2021,Punjab,Sargodha,Sargodha,Mini Buses/Buses/Flying/Luxury Coaches,1811.0
2021,Punjab,Sargodha,Sargodha,Taxis,1843.0
2021,Punjab,Sargodha,Sargodha,Auto Rickshaws,46010.0
2021,Punjab,Sargodha,Sargodha,Tractors,18613.0
2021,Punjab,Sargodha,Sargodha,Other Vehicles,73.0
2021,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,1019.0
2021,Punjab,Sargodha,Bhakkar,Motor Cycles/Scooters,155134.0
2021,Punjab,Sargodha,Bhakkar,Trucks,119.0
2021,Punjab,Sargodha,Bhakkar,Pickups/Delivery Vans,754.0
2021,Punjab,Sargodha,Bhakkar,Mini Buses/Buses/Flying/Luxury Coaches,287.0
2021,Punjab,Sargodha,Bhakkar,Taxis,84.0
2021,Punjab,Sargodha,Bhakkar,Auto Rickshaws,27261.0
2021,Punjab,Sargodha,Bhakkar,Tractors,9661.0
2021,Punjab,Sargodha,Bhakkar,Other Vehicles,10.0
2021,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,760.0
2021,Punjab,Sargodha,Khushab,Motor Cycles/Scooters,132323.0
2021,Punjab,Sargodha,Khushab,Trucks,519.0
2021,Punjab,Sargodha,Khushab,Pickups/Delivery Vans,782.0
2021,Punjab,Sargodha,Khushab,Mini Buses/Buses/Flying/Luxury Coaches,627.0
2021,Punjab,Sargodha,Khushab,Taxis,19.0
2021,Punjab,Sargodha,Khushab,Auto Rickshaws,15246.0
2021,Punjab,Sargodha,Khushab,Tractors,6915.0
2021,Punjab,Sargodha,Khushab,Other Vehicles,21.0
2021,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,1229.0
2021,Punjab,Sargodha,Mianwali,Motor Cycles/Scooters,196552.0
2021,Punjab,Sargodha,Mianwali,Trucks,750.0
2021,Punjab,Sargodha,Mianwali,Pickups/Delivery Vans,3278.0
2021,Punjab,Sargodha,Mianwali,Mini Buses/Buses/Flying/Luxury Coaches,764.0
2021,Punjab,Sargodha,Mianwali,Taxis,262.0
2021,Punjab,Sargodha,Mianwali,Auto Rickshaws,8400.0
2021,Punjab,Sargodha,Mianwali,Tractors,9600.0
2021,Punjab,Sargodha,Mianwali,Other Vehicles,43.0
2023,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,23786.0
2023,Punjab,Bahawalpur,Bahawalpur,Motor Cycles/Scooters,626250.0
2023,Punjab,Bahawalpur,Bahawalpur,Trucks,719.0
2023,Punjab,Bahawalpur,Bahawalpur,Pickups/Delivery Vans,4780.0
2023,Punjab,Bahawalpur,Bahawalpur,Mini Buses/Buses/Flying/Luxury Coaches,963.0
2023,Punjab,Bahawalpur,Bahawalpur,Taxis,3170.0
2023,Punjab,Bahawalpur,Bahawalpur,Auto Rickshaws,9482.0
2023,Punjab,Bahawalpur,Bahawalpur,Tractors,15141.0
2023,Punjab,Bahawalpur,Bahawalpur,Other Vehicles,52.0
2023,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,3474.0
2023,Punjab,Bahawalpur,Bahawalnagar,Motor Cycles/Scooters,407223.0
2023,Punjab,Bahawalpur,Bahawalnagar,Trucks,103.0
2023,Punjab,Bahawalpur,Bahawalnagar,Pickups/Delivery Vans,1965.0
2023,Punjab,Bahawalpur,Bahawalnagar,Mini Buses/Buses/Flying/Luxury Coaches,180.0
2023,Punjab,Bahawalpur,Bahawalnagar,Taxis,355.0
2023,Punjab,Bahawalpur,Bahawalnagar,Auto Rickshaws,550.0
2023,Punjab,Bahawalpur,Bahawalnagar,Tractors,24223.0
2023,Punjab,Bahawalpur,Bahawalnagar,Other Vehicles,25.0
2023,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,17194.0
2023,Punjab,Bahawalpur,R.Y.Khan,Motor Cycles/Scooters,869582.0
2023,Punjab,Bahawalpur,R.Y.Khan,Trucks,791.0
2023,Punjab,Bahawalpur,R.Y.Khan,Pickups/Delivery Vans,3970.0
2023,Punjab,Bahawalpur,R.Y.Khan,Mini Buses/Buses/Flying/Luxury Coaches,1174.0
2023,Punjab,Bahawalpur,R.Y.Khan,Taxis,426.0
2023,Punjab,Bahawalpur,R.Y.Khan,Auto Rickshaws,509.0
2023,Punjab,Bahawalpur,R.Y.Khan,Tractors,28455.0
2023,Punjab,Bahawalpur,R.Y.Khan,Other Vehicles,66.0
2023,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,7156.0
2023,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,617325.0
2023,Punjab,D.G.Khan,D.G.Khan,Trucks,774.0
2023,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,1912.0
2023,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,999.0
2023,Punjab,D.G.Khan,D.G.Khan,Taxis,1530.0
2023,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,654.0
2023,Punjab,D.G.Khan,D.G.Khan,Tractors,27267.0
2023,Punjab,D.G.Khan,D.G.Khan,Other Vehicles,62.0
2023,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,1967.0
2023,Punjab,D.G.Khan,Layyah,Motor Cycles/Scooters,206994.0
2023,Punjab,D.G.Khan,Layyah,Trucks,111.0
2023,Punjab,D.G.Khan,Layyah,Pickups/Delivery Vans,617.0
2023,Punjab,D.G.Khan,Layyah,Mini Buses/Buses/Flying/Luxury Coaches,283.0
2023,Punjab,D.G.Khan,Layyah,Taxis,134.0
2023,Punjab,D.G.Khan,Layyah,Auto Rickshaws,11121.0
2023,Punjab,D.G.Khan,Layyah,Tractors,14120.0
2023,Punjab,D.G.Khan,Layyah,Other Vehicles,33.0
2023,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,2751.0
2023,Punjab,D.G.Khan,Muzaffargarh,Motor Cycles/Scooters,179222.0
2023,Punjab,D.G.Khan,Muzaffargarh,Trucks,533.0
2023,Punjab,D.G.Khan,Muzaffargarh,Pickups/Delivery Vans,655.0
2023,Punjab,D.G.Khan,Muzaffargarh,Mini Buses/Buses/Flying/Luxury Coaches,217.0
2023,Punjab,D.G.Khan,Muzaffargarh,Taxis,158.0
2023,Punjab,D.G.Khan,Muzaffargarh,Auto Rickshaws,791.0
2023,Punjab,D.G.Khan,Muzaffargarh,Tractors,11553.0
2023,Punjab,D.G.Khan,Muzaffargarh,Other Vehicles,34.0
2023,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,668.0
2023,Punjab,D.G.Khan,Rajanpur,Motor Cycles/Scooters,37702.0
2023,Punjab,D.G.Khan,Rajanpur,Trucks,37.0
2023,Punjab,D.G.Khan,Rajanpur,Pickups/Delivery Vans,345.0
2023,Punjab,D.G.Khan,Rajanpur,Mini Buses/Buses/Flying/Luxury Coaches,99.0
2023,Punjab,D.G.Khan,Rajanpur,Taxis,192.0
2023,Punjab,D.G.Khan,Rajanpur,Auto Rickshaws,4.0
2023,Punjab,D.G.Khan,Rajanpur,Tractors,4121.0
2023,Punjab,D.G.Khan,Rajanpur,Other Vehicles,31.0
2023,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,79529.0
2023,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,1552934.0
2023,Punjab,Faisalabad,Faisalabad,Trucks,5821.0
2023,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,17301.0
2023,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,3582.0
2023,Punjab,Faisalabad,Faisalabad,Taxis,5057.0
2023,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,24605.0
2023,Punjab,Faisalabad,Faisalabad,Tractors,14306.0
2023,Punjab,Faisalabad,Faisalabad,Other Vehicles,172.0
2023,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,1401.0
2023,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,107375.0
2023,Punjab,Faisalabad,Chiniot,Trucks,103.0
